Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-08-30,6.96578,6.99727,6.8809,6.99727,10048.457739091
2016-08-31,6.95422,6.96578,6.82487,6.8809,29185.408892323
2016-09-01,6.80069,6.93551,6.76972,6.87375,49989.547202582
2016-09-02,6.81243,6.87375,6.57288,6.62246,43684.610319821
2016-09-05,6.62246,6.62246,5.83605,5.83605,77359.297477939
2016-09-06,5.80525,5.80525,5.3813,5.65782,206580.46927159
2016-09-07,5.59023,6.01419,5.52882,6.01419,39718.948958544
2016-09-08,6.0081,6.01419,5.83605,5.93434,10617.409440538
2016-09-09,5.83605,6.14336,5.83605,6.14336,15196.223930266
2016-09-12,6.14336,6.20468,6.07551,6.20468,48862.977498922
2016-09-13,6.21051,6.21051,5.99566,6.20468,27097.741493789
2016-09-14,6.266,6.38891,6.1491,6.38891,13013.353458182
2016-09-15,6.32741,6.38891,6.2968,6.2968,6958.891328448
2016-09-16,6.1063,6.25974,6.08786,6.25974,1417.8457739232
2016-09-19,6.38891,6.38891,5.96504,6.266,67802.722285517
2016-09-20,6.266,6.266,6.02645,6.14336,8248.6663010496
2016-09-21,6.35177,6.35177,5.87284,6.13701,5530.845225216
2016-09-22,6.13118,6.38309,6.13118,6.14336,2155.6695939264
2016-09-23,5.99566,6.38309,5.99566,6.14336,16436.130626246
2016-09-26,6.05716,6.37665,6.05716,6.25974,35550.414381014
2016-09-27,6.06942,6.32741,6.06942,6.2968,9389.969813712
2016-09-28,6.32106,6.38891,6.08786,6.38309,17466.363886435
2016-09-29,6.17971,6.35177,6.17971,6.32741,21099.947860214
2016-09-30,6.35812,6.45023,6.14336,6.35812,83654.034031392
2016-10-03,6.38891,6.38891,6.21051,6.21051,4010.9961582048
2016-10-04,6.21051,6.21051,5.71314,5.94043,55278.984634157
2016-10-05,5.83605,6.06333,5.83605,6.01419,1445.04665208
2016-10-06,6.0081,6.0081,5.91581,5.92825,508.8830955168
2016-10-07,5.89754,6.05716,5.71932,5.71932,6357.0718992288
2016-10-10,5.65173,5.83605,5.65173,5.83605,550.8177826752
2016-10-11,5.64564,5.80525,5.4982,5.4982,50627.634469344
2016-10-12,5.49203,5.82369,5.38765,5.49203,13778.378156342
2016-10-13,5.43671,5.6272,5.43671,5.6272,409.1465422752
2016-10-14,5.44279,5.82996,5.44279,5.57806,1989.064215216
2016-10-17,5.52882,5.57179,5.43671,5.52882,68415.875413968
2016-10-18,5.52882,5.77464,4.03602,4.30018,758876.16632664
2016-10-19,4.27557,4.67491,4.08525,4.2326,461787.04172815
2016-10-20,4.18963,4.53991,4.18963,4.41692,103429.07245139
2016-10-21,4.47833,4.47833,4.31254,4.44762,585815.11253369
2016-10-24,4.34942,4.90237,4.34942,4.60732,2507125.3403709
2016-10-25,4.89611,4.89611,4.50303,4.85305,800061.6959658
2016-10-26,4.90237,5.22168,4.87158,4.91455,216596.05928291
2016-10-27,5.03746,5.03746,4.81008,4.91455,80827.409442931
2016-10-28,4.94534,4.94534,4.79182,4.91455,2621.4846323616
2016-10-31,4.91455,4.94534,4.82243,4.85931,11743.979144198
2016-11-02,5.03128,5.03128,4.82243,4.90837,7854.253567776
2016-11-03,4.79182,4.91455,4.66873,4.91455,80281.125139949
2016-11-04,4.97587,5.20942,4.8654,5.20942,82624.934141126
2016-11-07,5.22168,5.22168,4.95143,5.09878,2204.404500624
2016-11-08,4.92681,5.14183,4.91455,5.14183,1647.9198683328
2016-11-09,4.92681,5.14183,4.91455,5.14183,321097.29968164
2016-11-10,5.13575,5.13575,4.92064,4.92064,9272.0993416992
2016-11-14,4.88993,4.97587,4.76102,4.84687,2615.8177827456
2016-11-15,4.79182,5.15419,4.77938,5.06816,1970.9302964448
2016-11-16,5.09278,5.09278,4.73641,4.84687,2776.75631184
2016-11-17,4.79182,4.8654,4.60732,4.60732,9209.7639959232
2016-11-18,4.60732,5.00675,4.60732,4.88393,2143.2025247712
2016-11-21,4.95143,4.95143,4.95143,4.95143,95.2030735488
2016-11-22,4.90837,4.95143,4.68726,4.91455,2004.9313941408
2016-11-23,4.91455,4.91455,4.73032,4.91455,10765.880900477
2016-11-24,4.90837,4.97587,4.76711,4.97587,8103.59495088
2016-11-25,4.88993,5.03746,4.88993,5.03746,3079.3660813344
2016-11-28,5.03746,5.04354,4.94534,5.03746,408.013172352
2016-11-29,5.03746,5.26474,4.92064,5.26474,17717.972009386
2016-11-30,5.26474,5.26474,5.06816,5.20942,21887.639956838
2016-12-01,5.13575,5.52882,4.93916,4.93916,28041.838639814
2016-12-02,5.04354,5.22168,5.04354,5.15419,1494.9149287008
2016-12-05,5.01893,5.11113,4.99449,5.11113,800.1591657792
2016-12-06,4.98831,5.16027,4.79782,4.82243,48530.900111424
2016-12-07,4.81634,4.81634,4.52747,4.55209,640253.13668484
2016-12-08,4.58897,4.58897,4.52747,4.58897,6117.9308454336
2016-12-09,4.57671,4.57671,4.35551,4.41692,42381.234908141
2016-12-12,4.36777,4.44762,4.28174,4.28174,441048.63887343
2016-12-13,4.33715,4.4845,4.2941,4.45389,6106.5971462016
2016-12-14,4.30636,4.50303,4.28174,4.28174,13669.574643715
2016-12-15,4.30018,4.36168,4.30018,4.30636,6512.3435787072
2016-12-16,4.30018,4.31254,4.30018,4.30018,9246.0318334656
2016-12-19,4.30018,4.30636,4.14666,4.17737,92396.849618957
2016-12-20,4.23877,4.41092,4.20816,4.41092,11014.088913658
2016-12-21,4.36168,4.47833,4.36168,4.47833,7179.898463472
2016-12-22,4.42309,4.42309,4.36168,4.36168,2587.4835346656
2016-12-23,4.36168,4.36168,4.30018,4.30018,4936.9593854592
2016-12-27,4.30018,4.30018,4.23877,4.26957,13540.37047247
2016-12-28,4.26957,4.26957,4.14666,4.14666,10957.420417498
2016-12-29,4.15275,4.26957,4.14666,4.2326,5027.6289793152
2016-12-30,4.27557,4.28174,4.17737,4.28174,7113.0296380032
2017-01-02,4.17737,4.42309,4.17737,4.42309,460.1481888192
2017-01-03,4.42309,4.42309,4.30636,4.40465,296.9429198784
2017-01-04,4.31254,4.41092,4.28801,4.34315,24925.071351014
2017-01-05,4.34942,4.41692,4.34942,4.41692,6651.7480792608
2017-01-09,4.41692,4.57671,4.41692,4.52747,6800.2195392
2017-01-10,4.52747,4.52747,4.36168,4.43536,4213.8693744576
2017-01-11,4.4845,4.58897,4.45389,4.58897,26337.250275322
2017-01-12,4.55818,5.03746,4.55818,5.03746,18634.868277254
2017-01-13,5.03746,5.03746,4.74258,4.83479,8825.5515919584
2017-01-16,4.85305,4.85305,4.49677,4.74258,7888.254665472
2017-01-17,4.74258,4.89611,4.55209,4.89611,1324.9094402208
2017-01-18,4.89611,4.91455,4.69952,4.91455,7910.922063936
2017-01-19,4.94534,4.94534,4.79182,4.79182,1728.38913288
2017-01-20,4.79182,4.79182,4.66873,4.66873,8600.0109772416
2017-01-23,4.84687,4.85305,4.61967,4.63203,2569.3496158944
2017-01-24,4.62576,5.27701,4.62576,5.16027,534169.71187332
2017-01-25,5.28318,5.36912,4.94534,5.33224,1693922.2201456
2017-01-26,5.83605,6.11266,5.71932,5.71932,711557.97203304
2017-01-27,5.71314,5.71314,5.40609,5.6272,22317.187157731
2017-01-30,5.66399,5.92825,5.60258,5.87284,23679.497805418
2017-01-31,5.89754,5.92825,5.52882,5.90972,29679.558178838
2017-02-01,5.71932,5.86058,5.68861,5.86058,8046.92645472
2017-02-02,5.80525,6.02045,5.80525,5.92199,14218.125686544
2017-02-03,5.9466,6.01419,5.84222,5.84222,1765.7903403456
2017-02-06,5.84831,5.98348,5.71932,5.71932,1821.3254665824
2017-02-07,5.76855,5.90972,5.64564,5.64564,7066.561471152
2017-02-08,5.70705,5.77464,5.68861,5.6947,8502.5411638464
2017-02-09,5.64564,5.71932,5.6332,5.63955,68368.273877194
2017-02-10,5.63955,5.65173,5.63955,5.64564,9735.647640288
2017-02-13,5.65173,5.93434,5.65173,5.92825,14872.08013223
2017-02-14,5.71314,5.83605,5.40609,5.52882,171623.94073033
2017-02-15,5.6272,5.6272,5.23404,5.40609,87480.290892115
2017-02-16,5.40609,5.52882,5.40609,5.52273,10779.481339555
2017-02-17,5.4982,5.4982,5.4675,5.4982,1333.9763996064
2017-02-20,5.4982,5.4982,5.4982,5.4982,6.8002195392
2017-02-22,5.26474,5.51673,5.24012,5.51673,7068.8282109984
2017-02-23,5.34468,5.83605,5.2463,5.83605,23135.480242282
2017-02-24,5.7869,5.7869,5.74384,5.74384,8153.4632275008
2017-02-27,5.36303,5.83605,5.36303,5.83605,9882.985730304
2017-02-28,5.76228,5.91581,5.76228,5.91581,18104.451153197
2017-03-01,5.89754,5.92825,5.57179,5.8851,555.351262368
2017-03-02,5.82996,5.82996,5.71314,5.71314,179.0724478656
2017-03-03,5.62102,5.64564,5.59023,5.59023,4744.2864985152
2017-03-06,5.53509,5.59023,5.4675,5.57806,6661.9484085696
2017-03-07,5.76228,5.76228,5.47368,5.47368,27276.813941654
2017-03-09,5.47968,5.52882,5.4675,5.52882,3313.9736554368
2017-03-10,5.43671,5.43671,5.43671,5.43671,162.0718990176
2017-03-13,5.70705,5.70705,5.3813,5.43671,372.8787047328
2017-03-14,5.45515,5.52882,5.40609,5.4675,44539.171241914
2017-03-15,5.52882,5.52882,5.52882,5.52882,81390.694294762
2017-03-16,5.4675,5.47968,5.4675,5.4675,51381.325468272
2017-03-17,5.52273,5.59023,5.47368,5.59023,4997.0279913888
2017-03-20,5.67626,5.84222,5.67626,5.67626,69337.30516153
2017-03-21,5.55961,5.67626,5.55961,5.55961,10595.875411997
2017-03-22,5.71314,5.71314,5.71314,5.71314,81.6026344704
2017-03-23,5.70096,5.77464,5.52882,5.65173,7471.1745337344
2017-03-24,5.65173,5.65173,5.52882,5.65173,3316.2403952832
2017-03-27,5.52882,5.64564,5.52882,5.64564,1952.7963776736
2017-03-28,5.65173,5.65173,5.65173,5.65173,14.7338090016
2017-03-29,5.65173,5.65173,5.65173,5.65173,912.362788176
2017-03-30,5.65173,5.65173,5.65173,5.65173,616.5532382208
2017-03-31,5.65173,5.76228,5.55961,5.63955,16467.864984096
2017-04-03,5.65173,5.65173,5.65173,5.65173,489.6158068224
2017-04-04,5.62102,5.62102,5.51047,5.54726,1312.4423710656
2017-04-05,5.48585,5.52273,5.00675,5.52273,125626.12239726
2017-04-06,5.39374,5.63955,5.3753,5.3753,19063.282108224
2017-04-07,5.3753,5.3813,5.3753,5.3813,1040.4335894976
2017-04-10,5.24012,5.31389,5.24012,5.25239,41005.323821376
2017-04-11,5.52273,5.52273,5.28318,5.28318,3425.0439079104
2017-04-12,5.31389,5.31389,5.19098,5.25239,4688.7513722784
2017-04-13,5.25239,5.25239,5.16027,5.16027,4466.6108673312
2017-04-18,5.25239,5.25239,5.18489,5.18489,2305.2744237888
2017-04-19,5.17263,5.17263,5.09278,5.09878,11048.090011354
2017-04-20,5.07434,5.07434,4.95752,4.96987,6953.224478832
2017-04-21,4.95752,5.09278,4.88393,4.89611,15966.915478042
2017-04-24,4.97587,5.14801,4.97587,5.14801,6218.8007685984
2017-04-25,5.14801,5.14801,5.09878,5.09878,3704.9862789408
2017-04-26,5.09878,5.09878,5.04963,5.04963,15936.314490115
2017-04-27,5.04963,5.04963,4.82243,4.85305,27098.874863712
2017-04-28,4.8039,4.90237,4.76711,4.76711,84981.210211459
2017-05-02,4.96378,5.03746,4.91455,5.03746,3403.5098793696
2017-05-04,4.99907,5.05025,4.50038,4.85834,18711.937432032
2017-05-05,4.85834,4.85834,4.79455,4.79455,346.8111964992
2017-05-08,4.75617,4.76252,4.66653,4.73058,10482.538419677
2017-05-09,4.71135,4.71135,4.59638,4.66653,86060.178378346
2017-05-11,4.67306,4.67306,4.54512,4.56435,5721.2513723136
2017-05-12,4.51318,4.73058,4.51318,4.72414,4210.469264688
2017-05-15,4.56435,4.66653,4.47488,4.55165,155056.33919299
2017-05-16,4.48124,4.51962,4.47488,4.47488,10382.801866435
2017-05-17,4.47488,4.47488,4.23833,4.34704,110302.96103559
2017-05-18,4.28316,4.34704,4.25748,4.34704,51741.73710385
2017-05-19,4.28316,4.46844,4.23833,4.28316,54482.225578147
2017-05-22,4.25122,4.47488,4.24469,4.28316,12863.74862832
2017-05-23,4.24469,4.47488,4.22545,4.33424,121658.19429613
2017-05-24,4.47488,4.47488,4.23833,4.35348,1544.7832053216
2017-05-25,4.35348,4.46209,4.24469,4.3406,46816.111417622
2017-05-26,4.37254,4.37898,4.37254,4.37898,85.00274424
2017-05-29,4.46844,4.60273,4.44294,4.44294,194529.3468782
2017-05-30,4.41092,4.47488,4.35348,4.46844,52824.105380506
2017-05-31,4.24469,4.47488,4.24469,4.47488,31293.476949475
2017-06-01,4.27671,4.27671,4.27671,4.27671,158.671789248
2017-06-02,4.27671,4.29595,4.25748,4.28316,1271.6410538304
2017-06-05,4.28316,4.28316,4.28316,4.28316,100.8699231648
2017-06-06,4.41092,4.41092,4.41092,4.41092,469.2151482048
2017-06-07,4.41092,4.41092,4.28316,4.28316,4931.2925358432
2017-06-08,4.28316,4.33424,4.28316,4.33424,2354.0093304864
2017-06-09,4.24469,4.41092,4.24469,4.41092,367.2118551168
2017-06-12,4.28942,4.34704,4.28316,4.28316,3571.2486280032
2017-06-13,4.24469,4.34704,4.22545,4.22545,5692.9171242336
2017-06-14,4.36627,4.36627,4.20004,4.31501,15530.56805761
2017-06-16,4.37254,4.37254,4.35974,4.35974,1897.2612514368
2017-06-19,4.2191,4.2191,4.17437,4.17437,31436.281559798
2017-06-20,4.17437,4.36627,4.17437,4.34704,4943.7596049984
2017-06-21,4.34704,4.34704,4.1936,4.1936,2587.4835346656
2017-06-22,4.3406,4.34704,4.1936,4.1936,1252.373765136
2017-06-26,4.18725,4.18725,4.15531,4.15531,16663.93798081
2017-06-27,4.12963,4.37254,4.11684,4.37254,17499.231614208
2017-06-28,4.37898,4.47488,4.20004,4.20004,48984.248080704
2017-06-29,4.33424,4.33424,4.17437,4.2191,8743.948957488
2017-06-30,4.15531,4.47488,4.15531,4.47488,38190.032932147
2017-07-03,4.46844,4.47488,4.41092,4.41092,24316.451702256
2017-07-04,4.41092,4.47488,4.41092,4.45565,17428.96267897
2017-07-05,4.47488,4.47488,4.41092,4.46844,42665.710758864
2017-07-06,4.41092,4.7177,4.41092,4.60273,103366.73710561
2017-07-07,4.66026,4.66026,4.53877,4.63459,11033.356202352
2017-07-10,4.69855,4.69855,4.35974,4.53241,20435.793085219
2017-07-11,4.66653,4.66653,4.37898,4.52597,35713.619649955
2017-07-12,4.62823,4.62823,4.34704,4.53877,2785.8232712256
2017-07-13,4.37898,4.39168,3.95061,4.0594,144268.92426397
2017-07-14,4.04016,4.04016,3.93146,3.9634,88504.857302688
2017-07-17,3.86758,3.89952,3.77811,3.83555,16785.208562592
2017-07-18,3.83555,3.90596,3.8292,3.90596,7805.5186610784
2017-07-19,3.98255,3.98255,3.77158,3.77158,13140.290889581
2017-07-20,3.89952,3.91867,3.78447,3.78447,19694.569155446
2017-07-21,3.78447,3.78447,3.40736,3.70144,58021.739848301
2017-07-24,3.70144,3.70144,3.19631,3.48395,52089.681670272
2017-07-25,3.48395,3.50962,3.31136,3.31136,32812.192646563
2017-07-26,3.43921,3.51597,3.27307,3.48395,22121.114161018
2017-07-27,3.80361,3.80361,3.45201,3.51597,281032.67289652
2017-07-28,3.51597,3.548,3.40092,3.51597,186904.03403491
2017-07-31,3.64391,3.83555,3.45201,3.45201,186875.69978683
2017-08-01,3.57341,3.57341,3.45201,3.48395,22250.318332262
2017-08-02,3.49039,3.51597,3.45201,3.45845,7522.1761802784
2017-08-03,3.45201,3.45201,3.45201,3.45201,34427.244787123
2017-08-04,3.45201,3.45201,3.37533,3.42007,82971.745337626
2017-08-07,3.36898,3.50318,3.36254,3.43921,7970.9906698656
